Symbol,Name,Industry,IndustryCode
BRQS,Borqs Technologies Inc,소프트웨어 및 IT서비스,572010
HX,Xiaobai Maimai Inc ADR,은행,551010
USAU,US Gold Corp,메탈&마이닝,512010
GLMD,Galmed Pharmaceuticals Ltd,생명과학 및 메디컬 리서치,562020
ATLCP,Atlanticus Holdings Corp PRF,은행,551010
SNGX,Soligenix Inc,생명과학 및 메디컬 리서치,562020
BTCS,BTCS Inc,전문 및 상업 서비스,522030
LAAA,Lakeshore Acquisition I Corp,기타 금융업,556010
RSSS,Research Solutions Inc,전문 및 상업 서비스,522030
ICCC,ImmuCell Corp,생명과학 및 메디컬 리서치,562020
KERN,Akerna Corp,소프트웨어 및 IT서비스,572010
WKEY,Wisekey International Holding AG ADR,반도체 및 반도체 장비,571010
GRAY,Graybug Vision Inc,생명과학 및 메디컬 리서치,562020
MCAE,Mountain Crest Acquisition Corp III,기타 금융업,556010
MCADU,Mountain Crest Acquisition II Units,기타 금융업,556010
ECOR,electroCore  Inc.,헬스케어 장비 및 용품,561010
OXLCM,Oxford Lane Capital Corp PRF,다양한 금융서비스,555010
FUSB,First US Bancshares Inc,은행,551010
HGBL,Heritage Global Inc,커뮤니케이션 및 네트워킹,571020
TECTP,Tectonic Financial Inc PRF,은행,551010
SRTS,Sensus Healthcare Inc,헬스케어 장비 및 용품,561010
LRFC,Logan Ridge Finance Corp,투자은행 및 서비스,551020
KELYB,Kelly Services Inc Class B,전문 및 상업 서비스,522030
KTCC,Key Tronic Corp,"컴퓨터, 전화 및 가전제품",571060
DCOMP,Dime Community Bancshares Inc PRF,은행,551010
POLA,Polar Power Inc,"건설장비 및 대형차, 기차, 배",521020
CCNC,Code Chain New Continent Ltd,석유,501010
INTZ,Intrusion Inc,소프트웨어 및 IT서비스,572010
ASRT,Assertio Holdings Inc,제약,562010
ONCS,OncoSec Medical Inc,생명과학 및 메디컬 리서치,562020
HALL,Hallmark Financial Services Inc,보험,553010
CLBS,Caladrius Biosciences Inc,생명과학 및 메디컬 리서치,562020
GLG,TD Holdings Inc,운송업,524060
CPOP,Pop Culture Group Co Ltd Class A,호텔 및 엔터테인먼트,533010
LTBR,Lightbridge Corp,전문 및 상업 서비스,522030
TCON,TRACON Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
TBLT,Toughbuilt Industries Inc,가정용품,532040
RNWK,RealNetworks Inc,소프트웨어 및 IT서비스,572010
MTEX,Mannatech Inc,식품 및 담배,541020
VJET,Voxeljet AG ADR,사무기기,571050
AKTX,Akari Therapeutics PLC ADR,생명과학 및 메디컬 리서치,562020
ASRV,Ameriserv Financial Inc,은행,551010
ZIONP,Zions Bancorporation NA ADR,은행,551010
TCBC,TC Bancshares Inc,은행,551010
OPGN,OpGen Inc,생명과학 및 메디컬 리서치,562020
SECO,Secoo Holding Ltd ADR,소프트웨어 및 IT서비스,572010
CYAD,Celyad Oncology SA ADR,생명과학 및 메디컬 리서치,562020
CLPS,CLPS Inc,소프트웨어 및 IT서비스,572010
SCPS,Scopus Biopharma Inc,생명과학 및 메디컬 리서치,562020
DSWL,Deswell Industries Inc,화학,511010
USWS,US Well Services Inc Class A,오일 및 가스 장비 및 서비스,501030
HFBL,Home Federal Bancorp Inc of Louisiana,은행,551010
SPK,SPK Acquisition Corp,기타 금융업,556010
SNPX,Synaptogenix Inc,제약,562010
ERYP,Erytech Pharma SA ADR,생명과학 및 메디컬 리서치,562020
MNDO,Mind CTI Ltd,소프트웨어 및 IT서비스,572010
SLNO,Soleno Therapeutics Inc,생명과학 및 메디컬 리서치,562020
PAFO,Pacifico Acquisition Corp,기타 금융업,556010
EDRY,EuroDry Ltd,화물 및 물류 서비스,524050
GOODN,Gladstone Commercial Corp PRF,주택 및 상업용 리츠,601020
CEMI,Chembio Diagnostics Inc,제약,562010
CXDC,China XD Plastics Company Ltd,자동차 및 자동차 부품,531010
CALA,Calithera Biosciences Inc,생명과학 및 메디컬 리서치,562020
MDIA,Mediaco Holding Inc Class A,미디어 및 출판,533020
UG,United-Guardian Inc,제약,562010
MNPR,Monopar Therapeutics Inc,생명과학 및 메디컬 리서치,562020
REED,Reed's Inc,음료,541010
LMRKO,Landmark Infrastructure Partners LP PRF,부동산 운영 관리,601010
DGLY,Digital Ally Inc,커뮤니케이션 및 네트워킹,571020
SSKN,STRATA Skin Sciences Inc,헬스케어 장비 및 용품,561010
AZYO,Aziyo Biologics Inc Class A,헬스케어 장비 및 용품,561010
OBLG,Oblong Inc,전자 장비 및 부품,571040
GTEC,Greenland Technologies Holding Corp,자동차 및 자동차 부품,531010
GTIM,Good Times Restaurants Inc,호텔 및 엔터테인먼트,533010
IONM,Assure Holdings Corp,헬스케어 업체 및 서비스,561020
KRKR,36Kr Holdings Inc ADR,전문 및 상업 서비스,522030
CRKN,Crown Electrokinetics Corp.,건축 자재,512020
VQS,Viq Solutions Inc,소프트웨어 및 IT서비스,572010
GIFI,Gulf Island Fabrication Inc,오일 및 가스 장비 및 서비스,501030
MITO,Stealth BioTherapeutics Corp ADR,생명과학 및 메디컬 리서치,562020
VCNX,Vaccinex Inc,생명과학 및 메디컬 리서치,562020
MPACU,Model Performance Acquisition Units,기타 금융업,556010
HUGE,FSD Pharma Inc Class B,제약,562010
BRLI,Brilliant Acquisition Corp,기타 금융업,556010
OCFCP,OceanFirst Financial Corp ADR,은행,551010
PAFOU,Pacifico Acquisition Units,기타 금융업,556010
BMRA,Biomerica Inc,헬스케어 장비 및 용품,561010
ACBAU,Ace Global Business Acquisition Units,기타 금융업,556010
ACBA,Ace Global Business Acquisition Ltd,기타 금융업,556010
ASPAU,Abri Spac I Units,기타 금융업,556010
PME,Pingtan Marine Enterprise Ltd,식품 및 담배,541020
ADIL,Adial Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
PBTS,Powerbridge Technologies Co Ltd,소프트웨어 및 IT서비스,572010
VENA,Venus Acquisition Corp,기타 금융업,556010
PMCB,PharmaCyte Biotech Inc,제약,562010
NDRA,ENDRA Life Sciences Inc,생명과학 및 메디컬 리서치,562020
BWEN,Broadwind Inc,재생에너지,502010
PFIE,Profire Energy Inc,오일 및 가스 장비 및 서비스,501030
FKWL,Franklin Wireless Corp,커뮤니케이션 및 네트워킹,571020
GPCOU,Golden Path Acquisition Corp Unit,기타 금융업,556010
MACK,Merrimack Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
PPHPU,PHP Ventures Acquisition Units,기타 금융업,556010
OXLCO,Oxford Lane Capital Corp PRF,다양한 금융서비스,555010
FOXWU,FoxWayne Enterprises Acquisition Units,기타 금융업,556010
CCNEP,CNB Financial Corp ADR,은행,551010
GLBS,Globus Maritime Ltd,화물 및 물류 서비스,524050
HHGCU,HHG Capital Units,기타 금융업,556010
BSGAU,Blue Safari Group Acquisition Units,기타 금융업,556010
IGNYU,Ignyte Acquisition Units,기타 금융업,556010
RCON,Recon Technology Ltd Class A,오일 및 가스 장비 및 서비스,501030
HSON,Hudson Global Inc,전문 및 상업 서비스,522030
FSEA,First Seacoast Bancorp,은행,551010
KINS,Kingstone Companies Inc,보험,553010
AGBA,AGBA Acquisition Ltd,기타 금융업,556010
OLB,OLB Group Inc,소프트웨어 및 IT서비스,572010
MCAFU,Mountain Crest Acquisition IV Units,기타 금융업,556010
KFFB,Kentucky First Federal Bancorp,은행,551010
WHLRD,Wheeler Real Estate Investment Trust Inc PRF,주택 및 상업용 리츠,601020
GAME,Engine Gaming and Media Inc,소프트웨어 및 IT서비스,572010
FPAY,FlexShopper Inc,소프트웨어 및 IT서비스,572010
NTWK,NetSol Technologies Inc,소프트웨어 및 IT서비스,572010
LINK,Interlink Electronics Inc,반도체 및 반도체 장비,571010
SBET,Sharplink Gaming Ltd,소프트웨어 및 IT서비스,572010
IKNX,Ikonics Corp,화학,511010
ARKR,Ark Restaurants Corp,호텔 및 엔터테인먼트,533010
ZVO,Zovio Inc,교육서비스,631010
AGBAU,AGBA Acquisition Ltd Unit,기타 금융업,556010
TUGC,TradeUP Global Corp Class A,기타 금융업,556010
DILAU,DILA Capital Acquisition Units,기타 금융업,556010
NERV,Minerva Neurosciences Inc,생명과학 및 메디컬 리서치,562020
MPAC,Model Performance Acquisition Corp Class A,기타 금융업,556010
IFBD,Infobird Co Ltd,소프트웨어 및 IT서비스,572010
CLRB,Cellectar Biosciences Inc,제약,562010
GURE,Gulf Resources Inc,화학,511010
BIOC,Biocept Inc,헬스케어 장비 및 용품,561010
VS,Versus Systems Inc,소프트웨어 및 IT서비스,572010
HGSH,China HGS Real Estate Inc,부동산 운영 관리,601010
MBINP,Merchants Bancorp PRF,은행,551010
RZLT,Rezolute Inc,생명과학 및 메디컬 리서치,562020
FTEK,Fuel Tech Inc,전문 및 상업 서비스,522030
ADTX,Aditxt Inc,생명과학 및 메디컬 리서치,562020
ICCH,ICC Holdings Inc,보험,553010
TATT,TAT Technologies Ltd,"컴퓨터, 전화 및 가전제품",571060
ONTX,Onconova Therapeutics Inc,제약,562010
CRTD,Creatd Inc,소프트웨어 및 IT서비스,572010
BON,Bon Natural Life Ltd,제약,562010
RMCF,Rocky Mountain Chocolate Factory Inc (Delaware),식품 및 담배,541020
TRMT,Tremont Mortgage Trust,주택 및 상업용 리츠,601020
DWSN,Dawson Geophysical Co,오일 및 가스 장비 및 서비스,501030
GBRGU,Goldenbridge Acq Units,기타 금융업,556010
LANDM,Gladstone Land Corp PRF,주택 및 상업용 리츠,601020
RDIB,Reading International Inc Class B,호텔 및 엔터테인먼트,533010
SINO,Sino-Global Shipping America Ltd,화물 및 물류 서비스,524050
ENSC,Ensysce Biosciences Inc,생명과학 및 메디컬 리서치,562020
SELF,Global Self Storage Inc,주택 및 상업용 리츠,601020
AUVI,Applied UV Inc,"건설장비 및 대형차, 기차, 배",521020
TESS,TESSCO Technologies Inc,커뮤니케이션 및 네트워킹,571020
IKT,Inhibikase Therapeutics Inc,생명과학 및 메디컬 리서치,562020
CNET,ZW Data Action Technologies Inc,소프트웨어 및 IT서비스,572010
ACXP,Acurx Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
LPTH,LightPath Technologies Inc Class A,사무기기,571050
RILYP,B Riley Financial Inc ADR,투자은행 및 서비스,551020
SDH,Global Internet of People Inc,전문 및 상업 서비스,522030
EKSO,Ekso Bionics Holdings Inc,헬스케어 장비 및 용품,561010
GRCY,Greencity Acquisition Corp,기타 금융업,556010
PTE,PolarityTE Inc,생명과학 및 메디컬 리서치,562020
VIRC,Virco Mfg Corp,전문 및 상업 서비스,522030
NVCN,Neovasc Inc,헬스케어 장비 및 용품,561010
DTSS,Datasea Inc,소프트웨어 및 IT서비스,572010
NRBO,Neurobo Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
PRPO,Precipio Inc,헬스케어 장비 및 용품,561010
UONEK,Urban One Inc Class D,미디어 및 출판,533020
MOSY,MoSys Inc,반도체 및 반도체 장비,571010
RVPH,Reviva Pharmaceuticals Holdings  Inc.,생명과학 및 메디컬 리서치,562020
NOVVU,Nova Vision Acquisition Units,기타 금융업,556010
LMNL,Liminal BioSciences Inc,생명과학 및 메디컬 리서치,562020
CARV,Carver Bancorp Inc,은행,551010
ONVO,Organovo Holdings Inc,생명과학 및 메디컬 리서치,562020
UPTD,Tradeup Acquisition Corp,기타 금융업,556010
CBMB,CBM Bancorp Inc,기타 금융업,556010
NURO,NeuroMetrix Inc,헬스케어 장비 및 용품,561010
OBAS,Optibase Ltd,부동산 운영 관리,601010
MCAEU,Mountain Crest Acquisition III Units,기타 금융업,556010
PATI,Patriot Transportation Holding Inc,화물 및 물류 서비스,524050
MBOT,Microbot Medical Inc,생명과학 및 메디컬 리서치,562020
ALAC,Alberton Acquisition Corp,기타 금융업,556010
CHNR,China Natural Resources Inc,석유,501010
BCACU,Brookline Capital Acq Units,기타 금융업,556010
TOPS,Top Ships Inc,화물 및 물류 서비스,524050
BRLIU,Brilliant Acquisition Corp Unit,기타 금융업,556010
SPKAU,SPK Acquisition Units,기타 금융업,556010
UPC,Universe Pharmaceuticals Inc,제약,562010
VMAR,Vision Marine Technologies Inc,레저 상품,532050
GEG,Great Elm Group Inc,헬스케어 장비 및 용품,561010
AEMD,Aethlon Medical Inc,헬스케어 장비 및 용품,561010
TCBS,Texas Community Bancshares Inc,은행,551010
LMRKN,Landmark Infrastructure Partners LP Convertible Preference Shares Series C,부동산 운영 관리,601010
BPOPN,Popular Capital Trust I PRF,다양한 금융서비스,555010
LAAAU,Lakeshore Acquisition I Units,기타 금융업,556010
ASTC,Astrotech Corp,우주항공 및 국방,521010
TBKCP,Triumph Bancorp Inc ADR,은행,551010
LIVE,Live Ventures Inc,기타 금융업,556010
GRTX,Galera Therapeutics Inc,생명과학 및 메디컬 리서치,562020
RMTI,Rockwell Medical Inc,생명과학 및 메디컬 리서치,562020
SEED,Origin Agritech Ltd,식품 및 담배,541020
VENAU,Venus Acquisition Units,기타 금융업,556010
BAOS,Baosheng Media Group Holdings Ltd,미디어 및 출판,533020
MBNKP,Medallion Bank PRF,은행,551010
FNHC,Fednat Holding Co,보험,553010
WINT,Windtree Therapeutics Inc,생명과학 및 메디컬 리서치,562020
ATHE,Alterity Therapeutics Ltd ADR,생명과학 및 메디컬 리서치,562020
MKD,Molecular Data Inc ADR,전문 및 상업 서비스,522030
VRPX,Virpax Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
VIRI,Virios Therapeutics Inc,생명과학 및 메디컬 리서치,562020
GFAI,Guardforce AI Co Ltd,전문 및 상업 서비스,522030
PMD,Psychemedics Corp,헬스케어 업체 및 서비스,561020
CLIR,Clearsign Technologies Corp,"건설장비 및 대형차, 기차, 배",521020
EVK,Ever-Glory International Group Inc,섬유 및 의류,532020
DAIO,Data I/O Corp,소프트웨어 및 IT서비스,572010
DRMA,Dermata Therapeutics Inc,생명과학 및 메디컬 리서치,562020
KAVL,Kaival Brands Innovations Group Inc,식품 및 약품소매,543010
ALJJ,ALJ Regional Holdings Inc,전문 및 상업 서비스,522030
ADXN,Addex Therapeutics Ltd ADR,생명과학 및 메디컬 리서치,562020
IMTE,Integrated Media Technology Ltd,전자 장비 및 부품,571040
HVBC,HV Bancorp Inc,은행,551010
BSQR,Bsquare Corp,소프트웨어 및 IT서비스,572010
MYT,Urban Tea Inc,식품 및 약품소매,543010
FWP,Forward Pharma A/S ADR,생명과학 및 메디컬 리서치,562020
PLIN,China Xiangtai Food Co Ltd,식품 및 담배,541020
BCDA,BioCardia Inc,생명과학 및 메디컬 리서치,562020
MDJH,MDJM Ltd,부동산 운영 관리,601010
CDZIP,Cadiz Inc ADR,수도 유틸리티,591030
DFFN,Diffusion Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
CYCC,Cyclacel Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
JZXN,Jiuzi Holdings Inc,전문품 상점,534030
GROM,Grom Social Enterprises Inc,소프트웨어 및 IT서비스,572010
NVOS,Novo Integrated Sciences Inc,헬스케어 업체 및 서비스,561020
CYTH,Cyclo Therapeutics Inc,제약,562010
MSVB,Mid-Southern Bancorp Inc,은행,551010
ARDS,Aridis Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
SEAC,SeaChange International Inc,소프트웨어 및 IT서비스,572010
TEDU,Tarena International Inc ADR,비즈니스교육,631030
FBRX,Forte Biosciences Inc,생명과학 및 메디컬 리서치,562020
SOHO,Sotherly Hotels Inc,주택 및 상업용 리츠,601020
SCKT,Socket Mobile Inc,전자 장비 및 부품,571040
BXRX,Baudax Bio Inc,생명과학 및 메디컬 리서치,562020
IDRA,Idera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
GRCYU,Greencity Acquisition Units,기타 금융업,556010
YGMZ,MingZhu Logistics Holdings Ltd,화물 및 물류 서비스,524050
ENVB,Enveric Biosciences Inc,생명과학 및 메디컬 리서치,562020
JUPW,Jupiter Wellness Inc,"개인, 가정 용품 및 서비스",542010
PALT,Paltalk Inc,소프트웨어 및 IT서비스,572010
NMTC,Neuroone Medical Technologies Corp,헬스케어 장비 및 용품,561010
RNXT,RenovoRx Inc,헬스케어 장비 및 용품,561010
PULM,Pulmatrix Inc,생명과학 및 메디컬 리서치,562020
KRBP,Kiromic Biopharma Inc,생명과학 및 메디컬 리서치,562020
UTSI,UTStarcom Holdings Corp,커뮤니케이션 및 네트워킹,571020
BBLG,Bone Biologics Corp,헬스케어 장비 및 용품,561010
KBNT,Kubient Inc,미디어 및 출판,533020
LMRKP,Landmark Infrastructure Partners LP PRF,부동산 운영 관리,601010
KLXE,KLX Energy Services Holdings Inc,오일 및 가스 장비 및 서비스,501030
BTB,Bit Brother Ltd,식품 및 약품소매,543010
ACOR,Acorda Therapeutics Inc,생명과학 및 메디컬 리서치,562020
TAOP,Taoping Inc,"컴퓨터, 전화 및 가전제품",571060
RSLS,ReShape Lifesciences Inc,헬스케어 장비 및 용품,561010
APDN,Applied DNA Sciences Inc,화학,511010
CSSEP,Chicken Soup for The Soul Entertainment Inc PRF,미디어 및 출판,533020
GENE,Genetic Technologies Ltd ADR,헬스케어 업체 및 서비스,561020
EVOK,Evoke Pharma Inc,제약,562010
UNCY,Unicycive Therapeutics Inc,생명과학 및 메디컬 리서치,562020
ZCMD,Zhongchao Inc Class A,비즈니스교육,631030
RKDA,Arcadia Biosciences Inc,화학,511010
SQFT,Presidio Property Trust Inc Class A,주택 및 상업용 리츠,601020
RNAZ,Transcode Therapeutics Inc,생명과학 및 메디컬 리서치,562020
CNNB,Cincinnati Bancorp Inc,은행,551010
SQL,SeqLL Inc,헬스케어 장비 및 용품,561010
CWBR,CohBar Inc,생명과학 및 메디컬 리서치,562020
AMPG,Amplitech Group Inc,커뮤니케이션 및 네트워킹,571020
REDU,Rise Education Cayman Ltd ADR,교육서비스,631010
APWC,Asia Pacific Wire & Cable Corporation Ltd,"건설장비 및 대형차, 기차, 배",521020
DBGI,Digital Brands Group Inc,전문품 상점,534030
ISPC,iSpecimen Inc,다양한 소매업,534020
RGLS,Regulus Therapeutics Inc,생명과학 및 메디컬 리서치,562020
TRIB,Trinity Biotech PLC ADR,헬스케어 장비 및 용품,561010
UTME,Utime Ltd,"컴퓨터, 전화 및 가전제품",571060
TC,TuanChe Ltd ADR,전문 및 상업 서비스,522030
INDP,Indaptus Therapeutics Inc,생명과학 및 메디컬 리서치,562020
MTC,MMTEC Inc,소프트웨어 및 IT서비스,572010
RAND,Rand Capital Corp,투자은행 및 서비스,551020
KTRA,Kintara Therapeutics Inc,생명과학 및 메디컬 리서치,562020
TUGCU,TradeUP Global Units,기타 금융업,556010
UPTDU,TradeUP Acquisition Units,기타 금융업,556010
NAOV,Nanovibronix Inc,헬스케어 장비 및 용품,561010
TAYD,Taylor Devices Inc,"건설장비 및 대형차, 기차, 배",521020
SGMA,SigmaTron International Inc,반도체 및 반도체 장비,571010
KSPN,Kaspien Holdings Inc,전문품 상점,534030
RCRT,Recruiter.Com Group Inc,전문 및 상업 서비스,522030
EARS,Auris Medical Holding Ltd,생명과학 및 메디컬 리서치,562020
